# Lines starting with #' are comments. Comment lines must form a continuous 
# block at the beginning of this file. 
# The last comment line is not really a comment. It must contain the names of 
# the variables that are used in the code. 
# The data has to start in the following line.        
# 
# List of variables: 
# TS: timestep 
# OHair1: OH-readical conc. based factor to multiply with avg. degradation rate in upper air 
# OHair2: OH-readical conc. based factor to multiply with avg. degradation rate in lower air 
# Based on data from: 
# Spivakovsky, C. M., Logan J. A., Montzka S. A., Balkanski Y. J., Foreman-Fowler M., 
# Jones D. B. A., Horowitz L.W., Fusco A. C., Brenninkmeijer C. A. M., Prather M. J., 
# Wofsy S. C., McElroy M. B., 2000, Three-dimensional climatological distribution of 
# tropospheric OH: Update and evaluation. Journal of geophysical research, Vol. 105, 
# No. D7, pp 8931-8980. 
# 
# precip: monthly average precipitation [m/h] 
# stwet: average length of rain events [h] 
# stdry: average length of dry spells [h] 
# tair1: temperature upper air [K] 
# tair2: temperature lower air [K] 
# tocean: temperature ocean surface [K] 
# tland: temperature land surface [K] 
# h1: Average upper air compartment height [m] 
# h2: Average lower air compartment height [m] 
# h5: Average ocean compartment depth [m] 
# runoffwater: water runoff 
# tspe: time since plowing event [month] 
# perc8: percentage of ocean covered by Sea Ice [-] 
# 
#CELL TS OHair1 OHair2 precip stwet stdry tair1 tair2 tocean tland h1 h2 h5 mixing12 mixing21 runoff6water tspe perc8 
150 9 1.56586675464764 2.61182609285864 2.0644622318855e-06 1.21864178180695 602.826648330688 268.621220397949 291.083432006836 296.388945007324 -999.99 5603.31481933594 1270.14118041992 70.7265409469605 11.554883579 2.0 0 3650 0
150 10 1.70815792518321 2.80796454930567 1.64527722262164e-06 1.47313697338104 621.778341722488 268.492276000977 290.874659729004 296.622897338867 -999.99 5601.04128417969 1268.96634521484 63.9346256256104 11.806186899 2.0 0 4380 0
150 11 1.76247509363848 2.80789852180405 1.20593132663771e-06 1.32081065177917 664.736894321442 268.160913085938 291.049314880371 297.145111083984 -999.99 5594.15942382812 1270.02880859375 51.0200654983521 12.55706735 2.0 0 5110 0
150 12 1.84158088150294 2.57532349034103 2.13757911978973e-06 2.61161379814148 557.206860923767 267.943771362305 291.613177490234 297.896478271484 -999.99 5589.28837890625 1273.32403564453 40.8996385574341 12.69946624 2.0 0 5840 0
151 1 1.89419847064925 2.10987548742593 6.6632947546168e-05 125.346063423157 6.72025105953217 268.354592895508 293.138830566406 297.967581176758 293.664050292969 5599.24365234375 1274.06310424805 27.0799019813538 2.249669883 2.838334469 4.5968295125931e-06 6570 0
151 2 2.0028709189089 2.16043726087333 8.88797247716866e-05 488.741518974304 2.44419642686844 268.288298034668 293.707743835449 299.007720947266 293.51171875 5598.26572265625 1277.12008056641 25.0019062042236 2.0 3.494773144 6.01604979806325e-06 7300 0
151 3 1.99987339251336 2.14441524766104 0.00012987232508749 418.375993347168 2.89718478918076 268.655783081055 294.249865722656 299.711302185059 293.335823059082 5605.85668945312 1279.9559753418 25.518908405304 2.0 4.148622598 8.47572428028798e-06 8030 0
151 4 1.76086047943443 2.1420835610315 9.95866426455905e-05 271.611771774292 3.84411497116089 268.609498596191 294.466220092773 299.621571350098 293.244924926758 5603.36911621094 1280.8227722168 27.3975850105286 2.0 3.575060335 6.1348576821274e-06 8760 0
151 5 1.53663581191095 1.96214911180916 4.35524829845235e-05 61.2624066114426 9.65674426555634 268.538668823242 294.160263061523 298.430026245117 293.154669189453 5600.72001953125 1278.9287109375 30.2979820251465 3.99301457 3.46491774 2.96956854413111e-06 730 0
151 6 1.31843104347834 1.59088499698853 1.64355888591672e-05 21.3301304578781 16.4533348798752 268.346156311035 293.600604248047 296.796418762207 292.91643371582 5596.12595214844 1276.0623840332 34.8402614593506 5.375571019 2.0 8.82194427020977e-07 1460 0
151 7 1.28609218798572 1.64797254840409 1.44865765514623e-05 10.4832851886749 32.2419344902039 268.217727661133 293.394395446777 295.677082824707 293.34016418457 5592.61801757812 1274.46033935547 39.460082244873 5.205673683 2.0 5.17578322600798e-07 2190 0
151 8 1.31598471478954 1.83402588150087 2.43438689085451e-05 10.5080088376999 40.4234242916107 268.722160339355 293.744175720215 294.907940673828 295.348777770996 5602.27338867188 1275.09227294922 41.1145080566406 2.86428682 2.06969545 9.25504140525391e-07 2920 0
151 9 1.37942812936405 2.04909114028184 4.74962902262632e-05 16.8034593582153 18.2409982681274 268.97078704834 293.290995788574 294.793815612793 295.805490112305 5609.04565429688 1273.16397705078 39.5111654281616 2.123121319 2.846188157 1.98256790326923e-06 3650 0
151 10 1.49706740700872 2.18678480592044 5.72689125510806e-05 20.5577216625214 11.6823451519012 268.945472717285 292.706182861328 295.068566894531 294.920552062988 5608.89897460937 1270.70524902344 36.6159477233887 3.188145223 2.0 2.74793166568088e-06 4380 0
151 11 1.69463028026166 2.24520690651296 5.24454672995489e-05 22.3849882125854 21.5935676574707 268.765357971191 292.433248901367 295.692129516602 294.34588470459 5605.3220703125 1269.57284545898 32.6159518241882 3.731535676 2.0 2.71100042255057e-06 5110 0
151 12 1.79301045684688 2.2229996533785 6.2111912520777e-05 31.2302446365356 15.5043748617172 268.553048706055 292.65919342041 296.697364807129 293.902119445801 5602.61435546875 1271.22536621094 30.587638092041 2.803244534 2.269303094 3.77771683588435e-06 5840 0
152 1 0.929147285776448 0.405438834656665 0.000280810381882475 644.220095062256 1.03024196624756 268.631135559082 295.499621582031 -999.99 297.563761901855 5605.26474609375 1288.17445678711 -999.99 2.0 6.740791922 1.92477270047675e-05 6570 -999.99
152 2 0.938583617823837 0.416787989124257 0.000305112829373684 680.844494628906 0.733258926868439 268.581994628906 295.619828796387 -999.99 297.569897460938 5603.8580078125 1288.7165222168 -999.99 2.0 7.129756348 2.18255989693716e-05 7300 -999.99
152 3 0.958947493689322 0.4204723995627 0.000335248127375962 664.035080718994 0.441532266139984 268.778727722168 295.706130981445 -999.99 297.566497802734 5608.48395996094 1289.25344238281 -999.99 2.0 6.343473667 2.69953581664595e-05 8030 -999.99
152 4 0.835451316894035 0.356036802036669 0.00027986506036541 592.085763549805 1.67291667461395 268.451119995117 295.228909301758 -999.99 297.110786437988 5601.81838378906 1287.20372314453 -999.99 2.0 7.229719048 2.39421998458056e-05 8760 -999.99
152 5 0.828397739862602 0.266489406739037 0.000190021370071918 381.369809532166 2.6397475361824 268.161842346191 294.860488891602 -999.99 296.752113342285 5595.58752441406 1285.59857177734 -999.99 2.0 10.442566785 1.30899151145059e-05 730 -999.99
152 6 0.938366477077658 0.312048172383174 7.17035225716245e-05 69.3796877384186 6.13098529577255 267.840274047852 294.692720031738 -999.99 296.617083740234 5587.92185058594 1284.32693481445 -999.99 2.0 9.515520763 2.93001230318168e-06 1460 -999.99
152 7 0.934815427484919 0.367520846501111 4.97548361909139e-05 21.5810893058777 8.66595051288605 267.769779968262 295.943772888184 -999.99 297.815322875977 5584.41599121094 1288.87843017578 -999.99 2.0 8.948313087 1.17624432789398e-06 2190 -999.99
152 8 1.01466630146452 0.495448056701423 8.65918014642375e-05 17.0491977214813 10.8464177846909 268.678413391113 298.668431091309 -999.99 301.032217407227 5599.28708496094 1299.73141479492 -999.99 2.0 11.020775103 1.32174500890869e-06 2920 -999.99
152 9 1.04995286754831 0.5058526564951 0.00014613596493291 45.0211294174194 9.18263893127441 269.32303314209 299.240908813477 -999.99 302.171479797363 5612.75678710938 1302.37548217773 -999.99 2.0 8.526485516 2.71916699148278e-06 3650 -999.99
152 10 1.06209661977358 0.426938382780014 0.000235960381105542 238.891082000732 6.95658606290817 269.288482666016 297.715580749512 -999.99 300.520735168457 5615.50305175781 1296.74395141602 -999.99 2.919683395 4.342109202 5.46598007531429e-06 4380 -999.99
152 11 0.925456391044117 0.371234495618525 0.000317807160172379 483.979859161377 3.33315968513489 269.023904418945 296.263262939453 -999.99 298.729251098633 5612.71076660156 1291.22094116211 -999.99 2.0 4.120883799 1.165886317267e-05 5110 -999.99
152 12 0.945941528659685 0.425964786426458 0.000314206498878775 589.288576126099 1.48894488811493 268.828271484375 295.529859924316 -999.99 297.70524597168 5610.44479980469 1288.35181884766 -999.99 2.0 5.713253954 1.87875890787836e-05 5840 -999.99
153 1 1.34804011712328 0.586793008635736 0.000269768834696151 563.936447525024 1.42394154071808 268.356828308105 295.139558410645 301.627149963379 298.148606872559 5601.35393066406 1288.53284301758 40.5419776916504 2.0 8.854099074 7.17213777079451e-06 6570 0
153 2 1.4430073310203 0.610443860022204 0.000233706911021727 628.370313262939 0.896205365657806 268.305592346191 295.363403320312 301.647911071777 298.354159545898 5599.42355957031 1289.38042602539 42.0494436264038 2.0 9.155682289 7.83684872089907e-06 7300 0
153 3 1.42237604171984 0.585432835428735 0.000230769344707369 702.514617156982 0.147177422046661 268.558117675781 295.865298461914 301.433653259277 298.848210144043 5604.73369140625 1291.53770751953 42.5540027618408 2.0 10.091457235 7.71020237948505e-06 8030 0
153 4 1.40151499601581 0.61772616161706 0.000170292994916963 545.162984085083 1.70079861879349 268.286795043945 295.684240722656 301.73540802002 298.585420227051 5598.98464355469 1290.84561767578 40.1622892379761 2.0 8.846655357 4.08572082619685e-06 8760 0
153 5 1.28005027630529 0.519095004036034 6.85723054812115e-05 87.5744663238525 5.95581314563751 268.101843261719 295.35768737793 302.067437744141 298.154542541504 5594.29975585938 1289.31853027344 30.6374548912048 2.0 6.252554594 1.63816117257909e-06 730 0
153 6 1.34382825862689 0.89140455258783 1.23402729570898e-05 16.1966482162476 12.9524438142776 267.820790100098 295.186109924316 301.289050292969 298.042308044434 5585.98564453125 1287.91998901367 22.5295155525208 2.700751076 4.611968051 1.55035158089234e-07 1460 0
153 7 1.28057154038103 1.0490891018502 7.44429024599924e-06 9.90687990188599 27.8303367614746 267.630621337891 296.637501525879 300.336555480957 300.157601928711 5579.75437011719 1292.86116943359 23.9140089988708 2.0 6.629309144 1.93984126546642e-08 2190 0
153 8 1.42417641281599 1.3616443389568 1.04487893946725e-05 8.45901973247528 44.2381999969482 268.266070556641 299.181930541992 299.871195983887 303.513909912109 5589.475 1302.20399169922 32.1495669364929 2.0 12.66915998 2.83171021464579e-08 2920 0
153 9 1.58540021224547 1.24794659309355 2.01214392143356e-05 14.8922083616257 31.588586473465 269.118423461914 301.071475219727 299.700386047363 305.794027709961 5604.53920898438 1309.27341308594 40.0238969802856 2.0 19.31591569 2.87611346738714e-08 3650 0
153 10 1.85753046569794 1.19847437096005 0.000102047297004901 50.6838490486145 12.9925414085388 269.208712768555 299.985006713867 300.123651123047 304.581454467773 5610.44990234375 1305.97287597656 42.4176605224609 2.0 20.85073131 1.64290099302633e-07 4380 0
153 11 1.55725835880469 0.905443340824786 0.000240927920604008 260.710994148254 8.3768948674202 268.813851928711 297.317776489258 301.032411193848 301.187121582031 5607.65356445312 1296.72653808594 43.2205299377441 2.0 14.29538372 6.92689341263986e-07 5110 0
153 12 1.5717223858156 0.790577082209604 0.000326772785629146 441.510182952881 2.36231437921524 268.605740356445 295.612582397461 301.770289611816 298.880703735352 5606.92514648437 1290.41615600586 41.9240118980408 2.0 9.944974404 3.84415726273346e-06 5840 0
154 1 2.28229860247802 2.15517422422233 0.00034316016593948 424.426033973694 3.05568361282349 268.17403717041 294.675450134277 301.486256408691 297.756202697754 5596.61013183594 1286.78919067383 35.3353729248047 2.0 12.30456322 1.13363688427626e-06 6570 0
154 2 2.45387831912422 2.19275512534946 0.000279414964606985 596.503422927856 1.21395089626312 268.170997619629 294.624844360352 301.444285583496 297.613902282715 5596.68198242187 1286.47319335938 34.1468090057373 2.0 10.702369393 1.38887064053961e-06 7300 0
154 3 2.54205273433337 2.13750099984913 0.000268064298725221 644.195565414429 1.17741936445236 268.447477722168 294.995684814453 301.482472229004 297.881568908691 5602.53791503906 1288.28854980469 30.9550226211548 2.0 10.471736102 2.17077070203686e-06 8030 0
154 4 2.44134736503787 1.99693441406184 0.000216819454253709 634.973262786865 1.06458336114883 268.212738037109 294.597978210449 301.551641845703 297.403215026855 5598.18427734375 1286.41337280273 29.4211463928223 2.0 10.041835538 1.05356853126182e-06 8760 0
154 5 2.1414653501848 2.05226231869864 0.000104021966653818 474.460574150085 2.65900537967682 267.96908416748 293.975270080566 300.758688354492 296.909831237793 5593.43940429688 1283.30786132812 30.5484461784363 2.0 5.915411735 7.26332079592495e-08 730 0
154 6 1.92510106627531 2.2036632464454 1.93970522127529e-05 374.980343818665 5.45163037776947 267.552305603027 292.997958374023 299.342405700684 296.228356933594 5583.2521484375 1278.40748291016 39.4063528060913 6.733379456 2.0 5.88758889488727e-09 1460 0
154 7 1.85617891425964 2.31281646033884 8.317035753862e-06 190.022720050812 8.01374591588974 267.157339477539 292.471412658691 298.485943603516 296.439888000488 5574.63645019531 1275.53432006836 53.3782615661621 10.311720324 2.0 2.34347462615969e-09 2190 0
154 8 1.92032239899829 2.78219357701899 5.6960845768117e-06 29.6885176420212 15.4930300235748 267.499125671387 292.846585083008 298.131150817871 297.920820617676 5577.88369140625 1276.65373535156 66.5778604507446 11.819310262 2.0 1.43498836164407e-08 2920 0
154 9 2.22074189475789 3.1632667183838 3.08502734526428e-06 16.6439068198204 37.4673503875732 268.137394714355 293.953248596191 298.37884979248 300.172091674805 5588.82407226562 1281.11711425781 70.3944904327393 12.06955605 2.0 7.62603923204486e-09 3650 0
154 10 2.54316381568471 3.2344924560693 1.53419600121651e-05 14.1975163221359 24.5135979652405 268.460922241211 295.037936401367 299.10048828125 301.924378967285 5595.82065429687 1286.06979370117 60.6787805557251 7.879607477 2.0 7.13527810392023e-08 4380 0
154 11 2.41712983064233 2.89439945658607 5.85728027999721e-05 27.2803538322449 12.2267404079437 268.41487121582 295.52825012207 300.155690002441 301.795153808594 5595.97934570312 1289.06740112305 50.2935674667358 3.743835532 3.351598523 1.76323089284836e-07 5110 0
154 12 2.37069102856719 2.49426858726134 0.000265261488530086 69.7149179458618 8.04338481426239 268.352465820312 295.214125061035 301.19499206543 299.540113830566 5598.75441894531 1288.83800048828 41.5574289321899 2.0 10.508788413 6.668485198702e-07 5840 0
155 1 2.42020675739299 2.61133448520311 0.000328210350126028 159.399515533447 5.75898568630218 268.129859924316 294.421015930176 301.59801940918 -999.99 5593.80759277344 1288.34559326172 31.8977001190186 2.0 11.270897653 0 6570 0
155 2 2.42074077829827 2.64066164061555 0.000345271381374914 143.589570236206 6.46224031448364 268.221131896973 294.595370483398 301.975872802734 -999.99 5596.415234375 1289.2212097168 30.3873138427734 2.0 11.1275661 0 7300 0
155 3 2.54872445864511 2.69078436865195 0.000344078314374201 437.698902893066 3.01923968791962 268.595802307129 295.049620056152 301.871325683594 -999.99 5604.2337890625 1291.56996459961 27.0424605369568 2.0 9.279453403 0 8030 0
155 4 2.49197837444502 2.57030778217709 0.000316106191748986 558.361284828186 1.96325759887695 268.541716003418 294.688455200195 301.491218566895 -999.99 5604.03049316406 1289.57352905273 28.6843124389648 2.812538054 8.680145641 0 8760 0
155 5 2.22299136785621 2.70515122814997 0.000182036979149416 343.224517154694 6.07124466896057 268.29829864502 293.698287963867 300.571852111816 -999.99 5599.76906738281 1284.12748413086 31.5381390571594 2.892958716 5.231603383 0 730 0
155 6 2.04442194559633 2.63094580309616 6.01266923149524e-05 227.456803894043 8.40820835828781 267.842269897461 292.44049987793 299.229411315918 -999.99 5589.92436523437 1277.44644775391 45.0775281906128 7.416299059 2.0 0 1460 0
155 7 1.97070057163745 2.74751252655475 1.75002216315079e-05 61.6457986831665 14.7537901163101 267.37537689209 291.533221435547 298.219689941406 -999.99 5580.09287109375 1272.83334350586 61.4900316238403 11.798524619 2.0 0 2190 0
155 8 1.97954798991104 3.13937171360044 3.75966247702308e-06 17.6169013738632 33.8043858766556 267.506565856934 291.343351745605 297.808345031738 -999.99 5581.00036621094 1271.83367919922 73.5559495925903 13.6265144 2.0 0 2920 0
155 9 2.24612730791405 3.3314800283527 3.50683551829434e-06 8.99336743354797 152.792771577835 267.866304016113 291.905397033691 297.997859191895 -999.99 5587.88828125 1274.58342285156 77.279700088501 14.08399403 2.0 0 3650 0
155 10 2.47405651253384 3.36286270171914 9.52690915212884e-06 7.91936721801758 74.8630314826965 268.224105834961 292.794735717773 298.733880615234 -999.99 5593.67075195312 1279.22315673828 66.8995830535889 13.31973916 2.0 0 4380 0
155 11 2.49247482815571 3.14205398460008 4.31550162875283e-05 16.0031113743782 35.8701367855072 268.285063171387 293.744277954102 299.836456298828 -999.99 5593.35554199219 1284.38477172852 52.2878940582275 9.902710271 2.0 0 5110 0
155 12 2.51069589290506 2.75162541053464 0.000212944285631238 67.2817287921905 12.7142394542694 268.23783416748 294.354309082031 300.914170837402 -999.99 5594.67214355469 1287.87200927734 39.872175693512 4.562495776 4.985929341 0 5840 0
156 1 2.56685440318347 2.57197623174186 0.00022977130691288 16.4810233831406 22.7645571231842 268.266407775879 294.437040710449 301.491174316406 -999.99 5596.18388671875 1288.27341308594 26.4274903297424 2.0 8.000499861 0 6570 0
156 2 2.45522090228035 2.75761821483826 0.00023761692806147 22.9153958082199 14.9388736248016 268.326531982422 294.843298339844 302.040838623047 -999.99 5597.35134277344 1290.20424194336 25.2514664649963 2.273494932 7.204481856 0 7300 0
156 3 2.52282685236605 2.82179235703607 0.000278926547180163 52.3373101711273 7.81515210866928 268.786204528809 295.330696105957 301.946022033691 -999.99 5606.9470703125 1292.77128295898 23.7769852638245 2.813396178 5.756791432 0 8030 0
156 4 2.42412143566322 2.7724831810446 0.000299490407851408 90.7330451488495 10.2150376319885 268.835601806641 294.82822265625 301.29759979248 -999.99 5609.62639160156 1290.19929199219 27.1108105659485 3.491687125 4.748801451 0 8760 0
156 5 2.22406183269435 2.78377264150693 0.000189290185880964 19.87312541008 26.9804545402527 268.646183776855 293.667729187012 300.423022460937 -999.99 5607.05678710938 1283.92196044922 31.1483640670776 3.936281307 3.087937975 0 730 0
156 6 2.06915908593646 2.71108639314492 0.000127529081382818 10.5136657595634 294.202168464661 268.218634033203 292.647261047363 299.469454956055 -999.99 5597.88024902344 1278.40755615234 43.5905965805054 4.864308351 2.0 0 1460 0
156 7 1.98621459095684 2.8323638107699 8.10329718206049e-05 5.16347451210022 358.164837646484 267.756350708008 291.933224487305 298.782002258301 -999.99 5587.69265136719 1274.71775512695 58.0484121322632 7.007051423 2.0 0 2190 0
156 8 2.13592294153366 3.2013443504324 4.40481643045132e-05 2.15860220193863 567.393482971191 267.82361907959 291.953616333008 298.41662902832 -999.99 5588.45454101563 1274.74677124023 66.4576547622681 8.523540656 2.0 0 2920 0
156 9 2.49704476084687 3.22779329815713 2.98357630876467e-05 1.39409722089767 625.594792175293 268.130477905273 292.422148132324 298.571484375 -999.99 5593.81818847656 1276.88963012695 68.8093740463257 8.642937122 2.0 0 3650 0
156 10 2.66898773655618 3.25086851878647 4.31518242169204e-05 1.44233869314194 555.607024383545 268.442263793945 293.031576538086 299.09764251709 -999.99 5599.53059082031 1280.25461425781 60.4235738754272 7.931465418 2.0 0 4380 0
156 11 2.76506247426617 3.07256979798947 8.36685089416278e-05 9.22453402280808 127.302903985977 268.460134887695 293.591830444336 299.92445526123 -999.99 5599.57529296875 1283.49000244141 43.7001945495605 5.788823487 2.1401308 0 5110 0
156 12 2.75134404159016 2.6949251585173 0.000168521552695893 11.1129602909088 37.233518242836 268.387348937988 294.085478210449 300.821997070312 -999.99 5598.75300292969 1286.36516113281 31.7384161949158 3.118588125 4.427741631 0 5840 0
157 1 2.42131542598382 2.04407628428439 0.00027262691372016 22.7977546691895 14.8089293956757 268.458572387695 294.938752746582 301.763168334961 296.64129486084 5601.59567871094 1288.88848266602 27.3587131500244 2.0 6.376661505 1.93445693525973e-06 6570 0
157 2 2.23685182485657 2.16289893882584 0.000265363464859547 36.321931552887 9.63888047933579 268.480294799805 295.290356445313 302.066877746582 296.817974853516 5601.39128417969 1290.50618896484 27.5132309913635 2.344331747 3.8702204 2.2643120473731e-06 7300 0
157 3 2.1369409724656 2.18912654914115 0.000283339633606374 54.7281920909882 7.93702660799026 268.975621032715 295.929428100586 302.202059936523 297.179232788086 5611.16652832031 1293.52307128906 26.656796169281 3.862699034 2.152756133 2.15239015233237e-06 8030 0
157 4 1.87187832085675 2.10908747984127 0.000338213073046063 57.8125693321228 8.5604058265686 269.096853637695 295.79637298584 301.928663635254 296.952778625488 5614.56079101562 1292.90807495117 30.7301661491394 4.031040508 2.227072924 2.74425744350992e-06 8760 0
157 5 2.01313167582415 2.10828750085762 0.000200538003191468 13.8852801084518 22.6502080917358 269.029264831543 295.556469726563 301.561514282227 296.888662719727 5612.26455078125 1291.10097045898 34.6664414405823 3.36094184 2.0 1.51161708572545e-06 730 0
157 6 2.15303169288375 2.60538363213128 0.000105002038199018 2.75397566556931 513.052382659912 268.587651062012 294.980215454102 301.052839660645 296.636741638184 5601.82736816406 1287.60504150391 37.6001707077026 3.954519728 3.105582909 4.40727345107916e-07 1460 0
157 7 2.26911971438882 2.80141452052755 8.23207601388276e-05 0 730 268.215185546875 294.543243408203 300.55718536377 297.005255126953 5592.56733398438 1285.15927124023 41.7949375152588 4.414322685 3.640390191 1.47951316442629e-07 2190 0
157 8 2.56143088715694 3.02259603481406 9.22882386294077e-05 0.490591382980347 702.257056427002 268.353944396973 294.449105834961 300.105126953125 297.735131835938 5596.08977050781 1284.68317260742 42.7916000366211 3.422321426 2.893440752 2.29541446472581e-07 2920 0
157 9 2.70435354898911 2.69560218938527 0.000114457638037493 5.12086304426193 371.984908485413 268.619027709961 294.381739807129 299.891445922852 298.011962890625 5602.06896972656 1284.48200073242 41.8358310699463 2.473120536 3.129670809 6.47525266117555e-07 3650 0
157 10 2.9118731815993 2.56509217423761 0.000154130783957953 10.2774442672729 66.9330246448517 268.817115783691 294.542323303223 300.166665649414 297.418597412109 5607.00529785156 1285.80211181641 38.1320341110229 2.259647414 3.014475775 1.91494569605766e-06 4380 0
157 11 2.82003609325556 2.54068730695533 0.000224814700559364 26.377721118927 10.3030628204346 268.724234008789 294.608737182617 300.648439025879 296.606700134277 5606.4546875 1286.75772705078 32.8321751594543 2.3845726 3.198836536 3.53927252376707e-06 5110 0
157 12 2.71144907725233 2.28039435947486 0.000230594214335724 28.9114566326141 10.9265069007874 268.617395019531 294.729356384277 301.260366821289 296.459899902344 5604.69392089844 1287.70928344727 28.4537857055664 2.853215361 4.862456102 2.28442390550754e-06 5840 0
158 1 1.57289452540861 0.682677697820021 0.000226472650829237 531.8182472229 2.5756049156189 268.610704040527 296.273922729492 -999.99 295.204438781738 5604.65327148438 1276.55250854492 -999.99 2.891081548 2.721001561 5.51296627691045e-06 6570 -999.99
158 2 1.39954119877385 0.607564489589272 0.000218316286991467 493.741259765625 3.46532739400864 268.649014282227 296.647540283203 -999.99 295.544091796875 5604.37604980469 1277.81677246094 -999.99 3.691411142 2.0 5.9693575849451e-06 7300 -999.99
158 3 1.26064606566814 0.542995460631459 0.000199598031686037 590.338441848755 1.48649196624756 269.131266784668 297.323179626465 -999.99 296.083583068848 5613.0509765625 1279.93396606445 -999.99 4.775744602 2.0 5.7336507893524e-06 8030 -999.99
158 4 1.08018988008502 0.440837488867051 0.000180771535233362 206.281290626526 6.78263816833496 269.243975830078 297.262252807617 -999.99 295.979690551758 5615.74929199219 1279.97399902344 -999.99 3.28607488 2.0 5.38238176659434e-06 8760 -999.99
158 5 1.40670340136385 0.893435057402222 7.68033229360299e-05 21.1940006256104 14.3330464601517 269.077546691895 296.790188598633 -999.99 295.305307006836 5611.19897460938 1279.06176757812 -999.99 2.884600531 2.95445879 1.87532162385651e-06 730 -999.99
158 6 1.92000605529338 1.64706519644392 2.31492837929181e-05 7.43173015117645 148.385120582581 268.510781860352 296.042390441895 -999.99 294.5134765625 5598.64052734375 1276.72690429688 -999.99 2.940907847 3.912927383 4.28651737394148e-07 1460 -999.99
158 7 1.99646916196481 2.01934526311562 2.0675575540281e-05 3.33679119348526 379.509124565125 268.240200805664 296.752792358398 -999.99 295.316876220703 5591.45498046875 1278.50682983398 -999.99 2.0 6.175422283 2.68242736201074e-07 2190 -999.99
158 8 1.88221089589887 1.92068240340147 5.17137747101515e-05 7.49451283216476 69.5678443908691 268.710990905762 298.42120513916 -999.99 297.405049133301 5599.92348632813 1282.87348632812 -999.99 2.0 11.016212836 5.18801014237624e-07 2920 -999.99
158 9 1.85539582973314 1.56874820672821 0.000119609705543553 35.7854238986969 9.32581644058228 269.088934326172 298.951141357422 -999.99 298.366383361816 5608.31633300781 1283.8650390625 -999.99 2.0 11.914299463 1.48858516695327e-06 3650 -999.99
158 10 2.16016228317745 1.28669909479273 0.000214572443146608 486.55453414917 3.8266129732132 269.14312286377 297.980078125 -999.99 297.42174987793 5612.84965820312 1281.0043762207 -999.99 2.0 7.383568372 4.11889452038849e-06 4380 -999.99
158 11 1.9417286156413 1.08624456399559 0.000270351040380774 668.811804199219 0.608333349227905 268.936428833008 296.907304382324 -999.99 296.135971069336 5610.62946777344 1278.11291503906 -999.99 2.345990622 3.129982445 7.3979534136015e-06 5110 -999.99
158 12 1.76038497567197 0.819993229983594 0.000246665630620555 644.342742919922 0.883064532279968 268.752383422852 296.313670349121 -999.99 295.341835021973 5607.73911132812 1276.55295410156 -999.99 3.252838105 2.694017832 6.02762552261993e-06 5840 -999.99
159 1 1.71618453259618 1.68525156185528 0.000201084528162028 331.699681854248 4.46740018129349 268.616372680664 296.513629150391 301.393313598633 296.485105895996 5602.31403808594 1281.98842773437 48.6142572402954 2.0 6.979411043 2.67904865722812e-06 6570 0
159 2 1.66561054647375 1.69663662410292 0.000178676699870266 453.085542297363 2.99063401222229 268.615205383301 296.529318237305 301.475927734375 296.384780883789 5601.40886230469 1282.01007080078 48.7889043807983 2.50446352 6.24023963 2.79932151840967e-06 7300 0
159 3 1.62592241731457 1.70112631967307 0.000138646961677296 267.54796962738 3.70221300125122 268.867141723633 296.728308105469 302.332313537598 296.651979064941 5606.08168945313 1282.76942749023 37.2069980621338 2.0 7.34458884 1.93750994981201e-06 8030 0
159 4 1.65609313540594 1.53821836720134 0.000125685388957208 408.407398605347 2.41357359886169 268.925274658203 296.572566223145 302.569230651855 296.530827331543 5608.91162109375 1282.66917114258 28.6465727806091 2.0 8.746711884 1.03866399854269e-06 8760 0
159 5 1.77211756270404 1.44116557851452 5.22710275345162e-05 84.0490622520447 11.7658577919006 268.420413208008 295.451290893555 301.466030883789 295.556701660156 5601.36433105469 1278.42196044922 35.2195667266846 2.0 8.206591733 2.4257522071025e-07 730 0
159 6 1.59544104347288 1.48229340700738 1.33605815562987e-05 27.487366437912 30.4504642963409 267.654597473145 294.140234375 300.0158203125 294.538424682617 5586.5109375 1273.02612304688 50.4174837112427 2.0 6.968896746 5.21188035285114e-08 1460 0
159 7 1.55556158753829 1.73707762694681 8.32957883403651e-06 17.143800163269 34.2503422737122 267.246209716797 293.776527404785 298.967208862305 294.640972900391 5577.28178710937 1270.94751586914 68.0580476760864 2.0 6.399546439 1.79431354996318e-08 2190 0
159 8 1.70458818439677 2.20543211818298 8.71075054647008e-06 10.8772349476814 59.0055925369263 267.614036560059 294.640048217773 298.649298095703 296.191543579102 5582.09272460938 1273.24951782227 75.2253675460815 2.0 6.638421676 2.1380826886741e-08 2920 0
159 9 1.82504296875691 2.32132228305864 1.69614398737394e-05 10.1644230365753 49.4056357383728 268.108093261719 295.920523071289 299.104862976074 298.084115600586 5590.04379882812 1277.43759765625 63.8089282989502 2.0 7.90331438 9.10719956559447e-08 3650 0
159 10 2.14222632458461 2.47187274865809 6.92969997544424e-05 23.3465743303299 23.7597836732864 268.59535369873 296.968882751465 300.177453613281 299.228999328613 5599.92839355469 1281.7048034668 46.3658325195313 2.0 10.178196711 5.06088289142781e-07 4380 0
