# Lines starting with #' are comments. Comment lines must form a continuous 
# block at the beginning of this file. 
# The last comment line is not really a comment. It must contain the names of 
# the variables that are used in the code. 
# The data has to start in the following line.        
# 
# List of variables: 
# TS: timestep 
# OHair1: OH-readical conc. based factor to multiply with avg. degradation rate in upper air 
# OHair2: OH-readical conc. based factor to multiply with avg. degradation rate in lower air 
# Based on data from: 
# Spivakovsky, C. M., Logan J. A., Montzka S. A., Balkanski Y. J., Foreman-Fowler M., 
# Jones D. B. A., Horowitz L.W., Fusco A. C., Brenninkmeijer C. A. M., Prather M. J., 
# Wofsy S. C., McElroy M. B., 2000, Three-dimensional climatological distribution of 
# tropospheric OH: Update and evaluation. Journal of geophysical research, Vol. 105, 
# No. D7, pp 8931-8980. 
# 
# precip: monthly average precipitation [m/h] 
# stwet: average length of rain events [h] 
# stdry: average length of dry spells [h] 
# tair1: temperature upper air [K] 
# tair2: temperature lower air [K] 
# tocean: temperature ocean surface [K] 
# tland: temperature land surface [K] 
# h1: Average upper air compartment height [m] 
# h2: Average lower air compartment height [m] 
# h5: Average ocean compartment depth [m] 
# runoffwater: water runoff 
# tspe: time since plowing event [month] 
# perc8: percentage of ocean covered by Sea Ice [-] 
# 
#CELL TS OHair1 OHair2 precip stwet stdry tair1 tair2 tocean tland h1 h2 h5 mixing12 mixing21 runoff6water tspe perc8 
3 1 0.00126670337694497 0.00147688208981941 1.96682113846691e-05 15.5387946605682 67.2906876564026 236.265941619873 250.149664306641 271.250357055664 -999.99 4998.36447753906 1087.92841796875 139.322022247314 3.875463613 2.0 0 2190 0.976689933776855
3 2 0.00160084218577784 0.00122478210664175 1.99622458876547e-05 16.1203352451324 56.9281621932983 235.619905853271 249.352304077148 271.250325012207 -999.99 4982.28723144531 1084.52681274414 146.576556396484 6.991454975 2.0 0 2920 0.978458999633789
3 3 0.0258090651069268 0.0146223085525216 1.93986395561296e-05 14.7385499954224 50.5113063812256 236.102256011963 249.670777130127 271.25030670166 -999.99 4999.85500488281 1085.92646484375 154.616877746582 3.415243504 2.486856928 0 3650 0.981090942382812
3 4 0.212320377287628 0.153645250628086 1.67231135947077e-05 11.8056572318077 68.8897229194641 240.30572052002 256.089044189453 271.250267028809 -999.99 5088.58217773438 1114.35103759766 148.848503494263 3.01131696 2.712730497 0 4380 0.980753143310547
3 5 0.67701328819005 0.706493184177004 1.82412014555666e-05 13.350572013855 48.0124794006348 246.394226837158 265.218013000488 271.250099182129 -999.99 5207.28601074219 1153.73704833984 122.083160400391 2.0 6.316706784 0 5110 0.973518085479736
3 6 1.06218845097889 0.67199929719291 3.01172188756027e-05 14.1667007923126 32.9061456203461 251.355310821533 271.981433105469 271.250057983398 -999.99 5300.82858886719 1183.61841430664 113.148950576782 2.0 8.102922537 0 5840 0.955887142181396
3 7 1.11868163424183 0.750227974740189 3.69446158401843e-05 15.6830169200897 20.8796789169312 253.214943695068 272.872920227051 271.250160217285 -999.99 5340.30847167969 1187.37369384766 107.529090499878 2.0 9.117725711 0 6570 0.899194183349609
3 8 0.564624105559652 0.316562966437924 4.35298796764982e-05 18.2989212989807 17.3312512874603 251.25637588501 270.208421325684 271.250238037109 -999.99 5301.4626953125 1175.13294067383 105.150011825562 2.0 9.968632628 0 7300 0.843649837493896
3 9 0.120841137584057 0.0894785453153906 3.7457192711372e-05 17.1048999786377 17.5007133960724 246.257627105713 264.181024169922 271.250373840332 -999.99 5203.34545898438 1148.32185058594 109.07671546936 2.0 5.283065621 0 8030 0.864341041564941
3 10 0.004105997966987 0.00396252680848856 2.95105775694537e-05 15.8222385406494 37.3000388622284 241.278955078125 257.580171203613 271.250564575195 -999.99 5105.52805175781 1119.65483398438 115.140726852417 3.511237482 2.0 0 8760 0.940343910217285
3 11 0.00132719551123789 0.00163025879631176 2.45248598184844e-05 13.8043248653412 63.7671140670776 239.04386138916 254.074608612061 271.250445556641 -999.99 5059.98610839844 1104.46542358398 124.067827987671 2.0 5.882515295 0 730 0.964340229034424
3 12 0.00124410294772016 0.00162562416349821 2.07840727080111e-05 15.3522322893143 79.2101546287537 236.855443572998 250.569385528564 271.250382995605 -999.99 5017.40087890625 1089.70045776367 132.973810195923 2.319467163 3.309380092 0 1460 0.975126274108887
4 1 0.00126237071017395 0.00146781018447326 2.00721917371993e-05 14.3172342777252 61.2186617851257 236.29390411377 250.063622283936 271.250392150879 -999.99 4999.11281738281 1087.57827148437 141.094593048096 5.345207203 2.0 0 2190 0.976845386505127
4 2 0.001600471541185 0.00120789797671841 2.01070781349699e-05 15.1715499162674 61.1905345916748 235.618435668945 249.245998382568 271.250350952148 -999.99 4982.54116210938 1084.10385131836 148.980500793457 7.565141752 2.0 0 2920 0.97816255569458
4 3 0.0256917093337763 0.0144662917812937 1.96928274135644e-05 13.6362246513367 43.8570128440857 236.065018463135 249.521531677246 271.250317382813 -999.99 4999.58703613281 1085.34476318359 158.487783050537 5.257439762 2.0 0 3650 0.981331718444824
4 4 0.212041326774997 0.152784631785712 1.80478769721049e-05 12.031264257431 67.8099885940552 240.318372344971 255.999198150635 271.25027923584 -999.99 5089.22045898438 1113.98959350586 153.398723220825 4.878709072 2.0 0 4380 0.981168434143066
4 5 0.67470243600425 0.703819704352651 1.863546101049e-05 12.6528290510178 43.2713036060333 246.317964172363 265.08289642334 271.250105285645 -999.99 5206.22114257813 1153.14722290039 124.730462265015 2.035832821 3.278996749 0 5110 0.973394897460938
4 6 1.05836136618247 0.675749996301467 2.9341767922233e-05 12.9376717090607 31.3603904247284 251.309672546387 271.903578186035 271.25005645752 -999.99 5300.07214355469 1183.28131713867 114.653260421753 2.0 4.529496848 0 5840 0.956103927612305
4 7 1.11552419315938 0.743137768667321 3.71260267456819e-05 15.2205243587494 19.562898683548 253.181141662598 272.833839416504 271.25015411377 -999.99 5339.56323242188 1187.26006469727 108.677275466919 2.0 6.341992687 0 6570 0.901128368377686
4 8 0.561455691550386 0.315320630272794 4.59291578772536e-05 18.7676740646362 17.5553921699524 251.214811706543 270.166078186035 271.250230407715 -999.99 5300.86315917969 1174.97692871094 105.993809127808 2.0 7.181946471 0 7300 0.845118103027344
4 9 0.120101859098988 0.0890260413850644 3.93549037198682e-05 17.2735899209976 17.092058801651 246.234247589111 264.160534667969 271.250370788574 -999.99 5203.09838867188 1148.23232421875 109.648822784424 2.682118269 3.582388527 0 8030 0.863179019927979
4 10 0.00420997924230207 0.00401737375594661 3.04795223837573e-05 15.4057239770889 33.58548579216 241.29621887207 257.593521118164 271.25055847168 -999.99 5106.13315429687 1119.60221557617 115.63985824585 5.022949277 2.0 0 8760 0.93848611831665
4 11 0.00131459720209021 0.00161544725514444 2.5202606102539e-05 14.4682959318161 76.123325252533 239.089559936523 254.087510681152 271.250439453125 -999.99 5061.17954101562 1104.49153442383 124.642391967773 2.101187339 3.619299575 0 730 0.963670059204102
4 12 0.00123725519819095 0.00160799797235395 2.09307899422129e-05 15.3755680084229 75.945937538147 236.893475341797 250.527070617676 271.250408935547 -999.99 5018.55634765625 1089.58045654297 133.819291305542 3.248124719 2.528454609 0 1460 0.974641380310059
5 1 0.00126001655164402 0.00145415080563491 1.99454041967329e-05 15.3102212190628 67.6047757148743 236.322109985352 249.962922668457 271.25041809082 -999.99 4999.77827148438 1087.21497192383 145.160013198853 6.89623576 2.0 0 2190 0.976952156066895
5 2 0.00159099899466908 0.00118310431068532 1.98381865584452e-05 12.7393036603928 52.3418412208557 235.613191986084 249.142101287842 271.250384521484 -999.99 4982.66530761719 1083.74498901367 153.363262939453 8.239974764 2.0 0 2920 0.97773868560791
5 3 0.0255647601905951 0.0143092684766436 2.02879436028525e-05 15.57698751688 50.3420923233032 236.034239959717 249.386583709717 271.250329589844 -999.99 4999.33618164062 1084.84830322266 163.179412078857 7.295132022 2.0 0 3650 0.981558055877686
